Station_ID,Station_Name,Operator,State,City,Address,Latitude,Longitude,Charger_Type,Power_kW,Available_Chargers,Charging_Cost_per_Unit,Estimated_Waiting_Time_Min,Status,Route_Name,Route_Order,Has_Food_Court,Has_Cafe,Has_Washroom,Review_Rating,Review_Count,Division,Data_Source
EV1692,Kalamnuri EV Charging Station 1692,Magenta ChargeGrid,Maharashtra,Kalamnuri,"MIDC Area 16, Kalamnuri",19.913956,77.351286,AC,7,5,12.65,0.0,Available,,,True,True,False,4.0,3,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1693,Beed EV Charging Station 1693,Kazam,Maharashtra,Beed,"Station Rd 21, Beed",18.994566,75.747534,AC,7,3,15.14,21.0,Maintenance,,,True,False,False,4.0,209,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1694,Georai EV Charging Station 1694,Ather Grid,Maharashtra,Georai,"MIDC Area 5, Georai",19.24482,75.724729,CCS2,15,6,20.97,37.0,Available,,,True,False,True,3.4,29,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1695,Ambajogai EV Charging Station 1695,Zeon Charging,Maharashtra,Ambajogai,"Sector 17, Ambajogai",18.718904,76.397867,AC,90,2,9.57,4.0,Available,,,True,False,False,4.0,239,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1696,Nanded EV Charging Station 1696,MSEDCL Public Charging,Maharashtra,Nanded,"Sector 22, Nanded",19.16542,77.334137,Type 2,22,5,8.78,8.0,Available,,,True,False,False,3.3,78,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1697,Deglur EV Charging Station 1697,Tata Power,Maharashtra,Deglur,"Station Rd 29, Deglur",18.561087,77.590537,CCS2,15,3,20.39,39.0,Available,,,True,False,False,3.9,62,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1698,Kandhar EV Charging Station 1698,Magenta ChargeGrid,Maharashtra,Kandhar,"Sector 12, Kandhar",18.855211,77.140744,CHAdeMO,120,2,14.43,10.0,Busy,,,True,True,False,4.6,225,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1699,Latur EV Charging Station 1699,Tata Power,Maharashtra,Latur,"Sector 11, Latur",18.426764,76.533919,CHAdeMO,60,7,9.42,31.0,Busy,,,False,False,False,4.3,238,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1700,Udgir EV Charging Station 1700,Kazam,Maharashtra,Udgir,"Station Rd 10, Udgir",18.407375,77.103355,Type 2,7,1,19.87,9.0,Busy,,,True,False,True,4.3,156,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1701,Ausa EV Charging Station 1701,Jio-bp,Maharashtra,Ausa,"MIDC Area 2, Ausa",18.22791,76.475505,CCS2,150,3,14.7,24.0,Available,,,False,False,False,3.8,148,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1702,Osmanabad EV Charging Station 1702,Magenta ChargeGrid,Maharashtra,Osmanabad,"Sector 18, Osmanabad",18.169075,76.026434,CHAdeMO,15,4,17.14,18.0,Busy,,,True,True,True,4.3,247,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1703,Tuljapur EV Charging Station 1703,MSEDCL Public Charging,Maharashtra,Tuljapur,"Market Yard 1, Tuljapur",17.996973,76.077775,CCS2,22,7,15.46,1.0,Maintenance,,,False,True,True,4.5,116,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1704,Pune EV Charging Station 1704,ChargeZone,Maharashtra,Pune,"Highway Rd 5, Pune",18.544701,73.849094,CHAdeMO,30,8,15.76,8.0,Available,,,True,False,True,4.8,35,Pune,SYNTHETIC_ADDED
EV1705,Pimpri-Chinchwad EV Charging Station 1705,Ather Grid,Maharashtra,Pimpri-Chinchwad,"Sector 8, Pimpri-Chinchwad",18.615003,73.769997,DC Fast,60,2,20.15,28.0,Available,,,True,True,False,3.3,34,Pune,SYNTHETIC_ADDED
EV1706,Hinjawadi EV Charging Station 1706,Jio-bp,Maharashtra,Hinjawadi,"Highway Rd 24, Hinjawadi",18.599026,73.711685,AC,60,7,11.0,34.0,Available,,,True,False,True,5.0,65,Pune,SYNTHETIC_ADDED
EV1707,Wakad EV Charging Station 1707,Tata Power,Maharashtra,Wakad,"MIDC Area 18, Wakad",18.620844,73.761105,DC Fast,150,7,9.31,3.0,Maintenance,,,False,False,True,3.8,227,Pune,SYNTHETIC_ADDED
EV1708,Hadapsar EV Charging Station 1708,MSEDCL Public Charging,Maharashtra,Hadapsar,"Sector 17, Hadapsar",18.500606,73.9217,AC,60,2,11.06,36.0,Available,,,False,True,True,3.5,42,Pune,SYNTHETIC_ADDED
EV1709,Baner EV Charging Station 1709,Magenta ChargeGrid,Maharashtra,Baner,"MIDC Area 25, Baner",18.569028,73.790764,CCS2,60,7,13.48,34.0,Maintenance,,,False,False,True,3.1,23,Pune,SYNTHETIC_ADDED
EV1710,Chakan EV Charging Station 1710,ChargeZone,Maharashtra,Chakan,"Highway Rd 15, Chakan",18.753203,73.873947,AC,30,4,20.77,10.0,Busy,,,True,False,False,3.6,162,Pune,SYNTHETIC_ADDED
EV1711,Talegaon EV Charging Station 1711,Ather Grid,Maharashtra,Talegaon,"Highway Rd 3, Talegaon",18.758455,73.648623,DC Fast,90,1,11.88,14.0,Busy,,,False,False,False,4.7,158,Pune,SYNTHETIC_ADDED
EV1712,Lonavala EV Charging Station 1712,Statiq,Maharashtra,Lonavala,"Sector 4, Lonavala",18.773479,73.415324,AC,7,1,15.58,10.0,Busy,,,True,False,False,3.5,153,Pune,SYNTHETIC_ADDED
EV1713,Saswad EV Charging Station 1713,Magenta ChargeGrid,Maharashtra,Saswad,"MIDC Area 16, Saswad",18.357752,74.02683,CHAdeMO,22,3,14.43,6.0,Maintenance,,,False,False,False,4.0,117,Pune,SYNTHETIC_ADDED
EV1714,Baramati EV Charging Station 1714,Zeon Charging,Maharashtra,Baramati,"Station Rd 4, Baramati",18.158051,74.592749,AC,15,7,13.82,22.0,Available,,,False,False,True,4.3,145,Pune,SYNTHETIC_ADDED
EV1715,Daund EV Charging Station 1715,Jio-bp,Maharashtra,Daund,"Market Yard 18, Daund",18.489572,74.570651,DC Fast,150,2,21.44,4.0,Maintenance,,,False,False,True,4.4,143,Pune,SYNTHETIC_ADDED
EV1716,Junnar EV Charging Station 1716,Jio-bp,Maharashtra,Junnar,"Highway Rd 8, Junnar",19.21736,73.89547,CCS2,150,7,15.03,8.0,Busy,,,True,True,True,3.4,23,Pune,SYNTHETIC_ADDED
EV1717,Satara EV Charging Station 1717,Statiq,Maharashtra,Satara,"Sector 8, Satara",17.675622,74.021781,CHAdeMO,22,3,12.95,13.0,Maintenance,,,False,True,False,4.0,43,Pune,SYNTHETIC_ADDED
EV1718,Karad EV Charging Station 1718,Magenta ChargeGrid,Maharashtra,Karad,"Station Rd 10, Karad",17.259266,74.203227,CCS2,7,2,21.2,5.0,Available,,,True,False,False,4.4,87,Pune,SYNTHETIC_ADDED
EV1719,Phaltan EV Charging Station 1719,Magenta ChargeGrid,Maharashtra,Phaltan,"MIDC Area 6, Phaltan",17.983401,74.404644,CHAdeMO,150,1,10.58,15.0,Busy,,,False,True,True,4.5,108,Pune,SYNTHETIC_ADDED
EV1720,Wai EV Charging Station 1720,Magenta ChargeGrid,Maharashtra,Wai,"Station Rd 23, Wai",17.93668,73.87613,AC,22,8,20.76,29.0,Busy,,,False,False,False,3.1,222,Pune,SYNTHETIC_ADDED
EV1721,Mahabaleshwar EV Charging Station 1721,Kazam,Maharashtra,Mahabaleshwar,"Highway Rd 24, Mahabaleshwar",17.927482,73.618349,CHAdeMO,30,7,18.96,22.0,Busy,,,False,False,True,3.3,68,Pune,SYNTHETIC_ADDED
EV1722,Sangli EV Charging Station 1722,Statiq,Maharashtra,Sangli,"Station Rd 8, Sangli",16.829031,74.568728,DC Fast,7,8,9.2,18.0,Busy,,,True,False,True,3.4,205,Pune,SYNTHETIC_ADDED
EV1723,Miraj EV Charging Station 1723,Ather Grid,Maharashtra,Miraj,"Station Rd 7, Miraj",16.829069,74.661616,AC,7,8,18.13,33.0,Maintenance,,,False,True,True,3.8,202,Pune,SYNTHETIC_ADDED
EV1724,Islampur EV Charging Station 1724,ChargeZone,Maharashtra,Islampur,"MIDC Area 24, Islampur",17.048193,74.227179,DC Fast,15,1,15.58,40.0,Available,,,True,False,False,3.1,49,Pune,SYNTHETIC_ADDED
EV1725,Vita EV Charging Station 1725,Magenta ChargeGrid,Maharashtra,Vita,"Market Yard 17, Vita",17.426099,74.524174,Type 2,150,3,10.97,35.0,Available,,,False,False,False,3.0,198,Pune,SYNTHETIC_ADDED
EV1726,Kolhapur EV Charging Station 1726,Magenta ChargeGrid,Maharashtra,Kolhapur,"Highway Rd 29, Kolhapur",16.715428,74.259204,Type 2,60,3,15.27,29.0,Available,,,True,False,False,4.6,71,Pune,SYNTHETIC_ADDED
EV1727,Ichalkaranji EV Charging Station 1727,Magenta ChargeGrid,Maharashtra,Ichalkaranji,"Sector 10, Ichalkaranji",16.697866,74.436472,DC Fast,90,4,12.22,40.0,Busy,,,False,True,False,3.4,120,Pune,SYNTHETIC_ADDED
EV1728,Gadhinglaj EV Charging Station 1728,Jio-bp,Maharashtra,Gadhinglaj,"Station Rd 26, Gadhinglaj",16.217992,74.374717,AC,7,5,16.77,32.0,Busy,,,True,False,True,3.7,101,Pune,SYNTHETIC_ADDED
EV1729,Kagal EV Charging Station 1729,MSEDCL Public Charging,Maharashtra,Kagal,"Highway Rd 21, Kagal",16.59581,74.299415,CHAdeMO,120,7,16.06,37.0,Maintenance,,,True,False,False,4.8,128,Pune,SYNTHETIC_ADDED
EV1730,Solapur EV Charging Station 1730,Tata Power,Maharashtra,Solapur,"Station Rd 19, Solapur",17.633573,75.892566,CHAdeMO,90,3,10.78,12.0,Busy,Solapur-Pune,1,False,False,True,4.2,165,Pune,SYNTHETIC_ADDED
EV1731,Pandharpur EV Charging Station 1731,MSEDCL Public Charging,Maharashtra,Pandharpur,"Market Yard 10, Pandharpur",17.651403,75.331401,Type 2,150,8,15.32,6.0,Available,,,True,False,True,4.6,212,Pune,SYNTHETIC_ADDED
EV1732,Barshi EV Charging Station 1732,Statiq,Maharashtra,Barshi,"MIDC Area 17, Barshi",18.236495,75.672003,CHAdeMO,30,2,13.93,14.0,Busy,,,False,False,True,4.8,174,Pune,SYNTHETIC_ADDED
EV1733,Akkalkot EV Charging Station 1733,Jio-bp,Maharashtra,Akkalkot,"Station Rd 27, Akkalkot",17.537091,76.209958,Type 2,30,5,9.48,0.0,Busy,,,False,False,False,3.2,218,Pune,SYNTHETIC_ADDED
EV1734,Nashik EV Charging Station 1734,Jio-bp,Maharashtra,Nashik,"Highway Rd 11, Nashik",20.001427,73.812441,CHAdeMO,30,1,15.51,0.0,Available,,,False,False,False,3.7,235,Nashik,SYNTHETIC_ADDED
EV1735,Ozar EV Charging Station 1735,Kazam,Maharashtra,Ozar,"Sector 18, Ozar",20.09887,73.943068,CHAdeMO,7,6,13.97,27.0,Maintenance,,,True,False,False,4.0,10,Nashik,SYNTHETIC_ADDED
EV1736,Igatpuri EV Charging Station 1736,Tata Power,Maharashtra,Igatpuri,"Station Rd 2, Igatpuri",19.685839,73.5789,AC,150,5,18.22,2.0,Busy,,,False,False,False,4.4,219,Nashik,SYNTHETIC_ADDED
EV1737,Sinnar EV Charging Station 1737,ChargeZone,Maharashtra,Sinnar,"MIDC Area 25, Sinnar",19.83993,73.993961,CHAdeMO,60,3,9.56,27.0,Busy,,,False,False,False,4.1,189,Nashik,SYNTHETIC_ADDED
EV1738,Malegaon EV Charging Station 1738,Kazam,Maharashtra,Malegaon,"MIDC Area 10, Malegaon",20.558605,74.536899,AC,22,2,20.35,24.0,Busy,,,True,False,False,3.1,146,Nashik,SYNTHETIC_ADDED
EV1739,Manmad EV Charging Station 1739,Kazam,Maharashtra,Manmad,"MIDC Area 11, Manmad",20.25596,74.415344,Type 2,90,2,13.56,26.0,Busy,,,True,False,True,3.6,99,Nashik,SYNTHETIC_ADDED
EV1740,Dhule EV Charging Station 1740,Statiq,Maharashtra,Dhule,"Sector 2, Dhule",20.895391,74.77037,AC,60,5,16.14,38.0,Available,,,False,False,False,3.7,220,Nashik,SYNTHETIC_ADDED
EV1741,Shirpur EV Charging Station 1741,Kazam,Maharashtra,Shirpur,"MIDC Area 18, Shirpur",21.36205,74.885108,CHAdeMO,120,6,9.24,18.0,Busy,,,False,False,False,3.8,133,Nashik,SYNTHETIC_ADDED
EV1742,Nandurbar EV Charging Station 1742,ChargeZone,Maharashtra,Nandurbar,"Highway Rd 17, Nandurbar",21.366925,74.266469,Type 2,15,8,18.65,12.0,Busy,,,False,True,False,3.1,189,Nashik,SYNTHETIC_ADDED
EV1743,Shahada EV Charging Station 1743,Statiq,Maharashtra,Shahada,"Highway Rd 15, Shahada",21.541066,74.490825,DC Fast,120,5,10.59,34.0,Available,,,False,True,False,3.1,164,Nashik,SYNTHETIC_ADDED
EV1744,Jalgaon EV Charging Station 1744,Kazam,Maharashtra,Jalgaon,"Sector 27, Jalgaon",20.99449,75.553818,Type 2,120,2,14.44,23.0,Maintenance,,,False,True,False,5.0,4,Nashik,SYNTHETIC_ADDED
EV1745,Bhusawal EV Charging Station 1745,Ather Grid,Maharashtra,Bhusawal,"Sector 25, Bhusawal",21.0686,75.770295,CHAdeMO,15,1,14.37,13.0,Maintenance,,,True,True,True,4.5,122,Nashik,SYNTHETIC_ADDED
EV1746,Chalisgaon EV Charging Station 1746,ChargeZone,Maharashtra,Chalisgaon,"Market Yard 25, Chalisgaon",20.473526,75.006083,AC,120,2,21.21,4.0,Available,,,False,True,False,4.8,134,Nashik,SYNTHETIC_ADDED
EV1747,Amalner EV Charging Station 1747,Jio-bp,Maharashtra,Amalner,"Highway Rd 14, Amalner",21.018318,75.022319,CCS2,22,1,18.87,22.0,Available,,,False,False,True,4.0,78,Nashik,SYNTHETIC_ADDED
EV1748,Ahmednagar EV Charging Station 1748,Kazam,Maharashtra,Ahmednagar,"Sector 26, Ahmednagar",19.104423,74.720546,Type 2,120,4,16.45,17.0,Busy,,,False,False,True,4.7,175,Nashik,SYNTHETIC_ADDED
EV1749,Shirdi EV Charging Station 1749,MSEDCL Public Charging,Maharashtra,Shirdi,"Sector 21, Shirdi",19.779477,74.456197,CHAdeMO,15,2,12.49,16.0,Busy,,,False,False,True,3.4,210,Nashik,SYNTHETIC_ADDED
EV1750,Sangamner EV Charging Station 1750,MSEDCL Public Charging,Maharashtra,Sangamner,"MIDC Area 13, Sangamner",19.555199,74.204036,CCS2,90,5,9.68,29.0,Busy,,,False,False,True,4.0,212,Nashik,SYNTHETIC_ADDED
EV1751,Kopargaon EV Charging Station 1751,MSEDCL Public Charging,Maharashtra,Kopargaon,"Sector 22, Kopargaon",19.8938,74.485271,CCS2,30,3,20.1,2.0,Available,,,False,False,False,3.6,155,Nashik,SYNTHETIC_ADDED
EV1752,Shrirampur EV Charging Station 1752,Statiq,Maharashtra,Shrirampur,"Highway Rd 6, Shrirampur",19.602763,74.645015,CCS2,60,6,17.62,39.0,Busy,,,False,False,True,3.3,56,Nashik,SYNTHETIC_ADDED
EV1753,Chhatrapati Sambhajinagar EV Charging Station 1753,ChargeZone,Maharashtra,Chhatrapati Sambhajinagar,"MIDC Area 22, Chhatrapati Sambhajinagar",19.88429,75.339054,DC Fast,120,6,15.15,24.0,Available,,,False,False,False,3.5,183,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1754,Paithan EV Charging Station 1754,Kazam,Maharashtra,Paithan,"Station Rd 23, Paithan",19.471775,75.356022,AC,15,8,17.61,5.0,Busy,,,False,True,False,3.3,43,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1755,Vaijapur EV Charging Station 1755,ChargeZone,Maharashtra,Vaijapur,"Station Rd 26, Vaijapur",19.943561,74.760774,Type 2,60,2,10.51,14.0,Available,,,False,False,True,4.1,234,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1756,Kannad EV Charging Station 1756,Tata Power,Maharashtra,Kannad,"Market Yard 12, Kannad",20.287054,75.116759,CCS2,30,3,10.37,1.0,Busy,,,False,False,True,3.0,193,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1757,Jalna EV Charging Station 1757,ChargeZone,Maharashtra,Jalna,"Station Rd 20, Jalna",19.843501,75.898031,AC,120,7,9.88,10.0,Busy,,,False,True,True,4.5,214,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1758,Ambad EV Charging Station 1758,Statiq,Maharashtra,Ambad,"Highway Rd 28, Ambad",19.639272,75.806327,AC,22,8,14.35,28.0,Busy,,,False,False,True,4.4,76,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1759,Parbhani EV Charging Station 1759,Jio-bp,Maharashtra,Parbhani,"Station Rd 28, Parbhani",19.233021,76.761965,CCS2,15,6,13.32,6.0,Maintenance,,,False,False,False,3.7,69,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1760,Gangakhed EV Charging Station 1760,Magenta ChargeGrid,Maharashtra,Gangakhed,"Highway Rd 14, Gangakhed",18.944881,76.749925,AC,15,3,17.57,5.0,Maintenance,,,False,False,False,3.5,5,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1761,Hingoli EV Charging Station 1761,MSEDCL Public Charging,Maharashtra,Hingoli,"MIDC Area 18, Hingoli",19.745774,77.148174,CCS2,7,4,16.41,21.0,Busy,,,True,False,True,3.2,17,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1762,Kalamnuri EV Charging Station 1762,Kazam,Maharashtra,Kalamnuri,"Market Yard 1, Kalamnuri",19.910777,77.34825,DC Fast,7,3,9.35,9.0,Busy,,,True,False,False,3.2,223,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1763,Beed EV Charging Station 1763,ChargeZone,Maharashtra,Beed,"Sector 25, Beed",18.982621,75.787277,CHAdeMO,30,5,9.59,1.0,Busy,,,True,True,True,3.7,99,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1764,Georai EV Charging Station 1764,Tata Power,Maharashtra,Georai,"Station Rd 24, Georai",19.289732,75.763357,Type 2,15,7,14.89,19.0,Busy,,,False,False,False,4.2,217,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1765,Ambajogai EV Charging Station 1765,Jio-bp,Maharashtra,Ambajogai,"Highway Rd 19, Ambajogai",18.739221,76.362965,CCS2,120,5,16.46,8.0,Maintenance,,,False,False,True,4.7,96,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1766,Nanded EV Charging Station 1766,Jio-bp,Maharashtra,Nanded,"Highway Rd 14, Nanded",19.15336,77.298795,DC Fast,150,3,9.91,6.0,Maintenance,,,False,False,False,4.2,119,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1767,Deglur EV Charging Station 1767,MSEDCL Public Charging,Maharashtra,Deglur,"Station Rd 3, Deglur",18.527778,77.574897,CCS2,15,8,11.96,17.0,Maintenance,,,True,True,False,4.6,117,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1768,Kandhar EV Charging Station 1768,MSEDCL Public Charging,Maharashtra,Kandhar,"Station Rd 7, Kandhar",18.83731,77.148888,Type 2,120,8,20.84,15.0,Busy,,,True,False,True,4.4,222,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1769,Latur EV Charging Station 1769,Jio-bp,Maharashtra,Latur,"Market Yard 7, Latur",18.430298,76.540179,Type 2,30,3,17.83,32.0,Maintenance,,,False,False,True,4.9,232,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1770,Udgir EV Charging Station 1770,Ather Grid,Maharashtra,Udgir,"Sector 9, Udgir",18.395891,77.103348,CCS2,90,4,21.03,11.0,Busy,,,False,True,True,4.1,189,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1771,Ausa EV Charging Station 1771,MSEDCL Public Charging,Maharashtra,Ausa,"Market Yard 2, Ausa",18.263394,76.470906,DC Fast,22,2,13.8,0.0,Busy,,,True,False,True,4.7,240,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1772,Osmanabad EV Charging Station 1772,Tata Power,Maharashtra,Osmanabad,"MIDC Area 23, Osmanabad",18.211171,76.053851,Type 2,120,1,21.4,28.0,Busy,,,True,False,False,4.0,4,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1773,Tuljapur EV Charging Station 1773,ChargeZone,Maharashtra,Tuljapur,"Station Rd 3, Tuljapur",18.028879,76.099387,AC,15,3,20.41,16.0,Available,,,True,True,False,3.3,189,Chhatrapati Sambhajinagar,SYNTHETIC_ADDED
EV1774,Pune EV Charging Station 1774,Kazam,Maharashtra,Pune,"Station Rd 12, Pune",18.506176,73.830966,DC Fast,150,4,11.14,2.0,Busy,,,True,False,True,3.9,41,Pune,SYNTHETIC_ADDED
EV1775,Pimpri-Chinchwad EV Charging Station 1775,Magenta ChargeGrid,Maharashtra,Pimpri-Chinchwad,"Highway Rd 12, Pimpri-Chinchwad",18.622905,73.799275,CCS2,150,2,16.32,15.0,Maintenance,,,False,False,False,3.4,79,Pune,SYNTHETIC_ADDED
EV1776,Hinjawadi EV Charging Station 1776,Kazam,Maharashtra,Hinjawadi,"Market Yard 14, Hinjawadi",18.57957,73.727596,AC,30,5,21.31,15.0,Busy,,,False,True,True,3.9,9,Pune,SYNTHETIC_ADDED
EV1777,Wakad EV Charging Station 1777,Tata Power,Maharashtra,Wakad,"MIDC Area 10, Wakad",18.619001,73.775597,CCS2,15,5,19.47,34.0,Busy,,,False,True,True,4.0,187,Pune,SYNTHETIC_ADDED
EV1778,Hadapsar EV Charging Station 1778,Zeon Charging,Maharashtra,Hadapsar,"Station Rd 14, Hadapsar",18.516482,73.90123,AC,15,3,12.01,10.0,Maintenance,,,False,False,False,4.5,59,Pune,SYNTHETIC_ADDED
EV1779,Baner EV Charging Station 1779,Jio-bp,Maharashtra,Baner,"Market Yard 20, Baner",18.554847,73.815786,AC,30,6,18.71,32.0,Busy,,,True,True,False,4.6,116,Pune,SYNTHETIC_ADDED
EV1780,Chakan EV Charging Station 1780,Zeon Charging,Maharashtra,Chakan,"Market Yard 27, Chakan",18.735389,73.873603,CHAdeMO,15,7,8.52,34.0,Busy,,,False,False,False,3.1,167,Pune,SYNTHETIC_ADDED
EV1781,Talegaon EV Charging Station 1781,Jio-bp,Maharashtra,Talegaon,"Highway Rd 21, Talegaon",18.735504,73.657205,DC Fast,15,1,19.09,15.0,Busy,,,True,False,False,3.9,171,Pune,SYNTHETIC_ADDED
EV1782,Lonavala EV Charging Station 1782,Statiq,Maharashtra,Lonavala,"Market Yard 17, Lonavala",18.738528,73.405504,AC,120,8,19.56,26.0,Available,,,False,False,True,3.5,157,Pune,SYNTHETIC_ADDED
EV1783,Saswad EV Charging Station 1783,ChargeZone,Maharashtra,Saswad,"Highway Rd 17, Saswad",18.353483,74.039066,Type 2,90,1,14.76,5.0,Available,,,True,False,True,4.5,237,Pune,SYNTHETIC_ADDED
EV1784,Baramati EV Charging Station 1784,Zeon Charging,Maharashtra,Baramati,"Highway Rd 7, Baramati",18.146212,74.572771,CHAdeMO,150,4,9.53,20.0,Maintenance,,,False,False,False,4.2,191,Pune,SYNTHETIC_ADDED
EV1785,Daund EV Charging Station 1785,ChargeZone,Maharashtra,Daund,"Station Rd 6, Daund",18.463659,74.555199,CCS2,7,1,9.98,27.0,Busy,,,False,False,False,3.7,47,Pune,SYNTHETIC_ADDED
EV1786,Junnar EV Charging Station 1786,Kazam,Maharashtra,Junnar,"Station Rd 8, Junnar",19.2298,73.878164,AC,15,7,14.76,7.0,Busy,,,True,False,True,4.7,207,Pune,SYNTHETIC_ADDED
EV1787,Satara EV Charging Station 1787,Zeon Charging,Maharashtra,Satara,"Market Yard 22, Satara",17.686299,74.041084,CHAdeMO,30,4,21.32,17.0,Busy,,,False,True,False,3.9,247,Pune,SYNTHETIC_ADDED
EV1788,Karad EV Charging Station 1788,Tata Power,Maharashtra,Karad,"Market Yard 25, Karad",17.310477,74.170724,DC Fast,15,1,11.84,2.0,Busy,,,False,False,False,3.8,195,Pune,SYNTHETIC_ADDED
EV1789,Phaltan EV Charging Station 1789,MSEDCL Public Charging,Maharashtra,Phaltan,"Highway Rd 29, Phaltan",17.981254,74.434383,CHAdeMO,150,7,13.31,28.0,Busy,,,False,True,True,4.6,153,Pune,SYNTHETIC_ADDED
EV1790,Wai EV Charging Station 1790,Ather Grid,Maharashtra,Wai,"Market Yard 28, Wai",17.939203,73.883316,Type 2,30,6,18.39,32.0,Busy,,,False,False,True,4.1,141,Pune,SYNTHETIC_ADDED
EV1791,Mahabaleshwar EV Charging Station 1791,Tata Power,Maharashtra,Mahabaleshwar,"Highway Rd 7, Mahabaleshwar",17.94881,73.637101,AC,15,7,17.97,10.0,Maintenance,,,False,False,True,4.0,172,Pune,SYNTHETIC_ADDED
EV1792,Sangli EV Charging Station 1792,Jio-bp,Maharashtra,Sangli,"MIDC Area 14, Sangli",16.855302,74.563174,AC,30,7,21.16,14.0,Maintenance,,,True,False,False,4.4,153,Pune,SYNTHETIC_ADDED
EV1793,Miraj EV Charging Station 1793,Magenta ChargeGrid,Maharashtra,Miraj,"Sector 13, Miraj",16.854732,74.656465,DC Fast,7,5,19.39,1.0,Available,,,False,True,False,3.7,207,Pune,SYNTHETIC_ADDED
EV1794,Islampur EV Charging Station 1794,Ather Grid,Maharashtra,Islampur,"Market Yard 21, Islampur",17.062327,74.221776,CHAdeMO,30,8,15.82,33.0,Maintenance,,,True,True,True,3.5,36,Pune,SYNTHETIC_ADDED
EV1795,Vita EV Charging Station 1795,MSEDCL Public Charging,Maharashtra,Vita,"Sector 5, Vita",17.423773,74.53257,DC Fast,22,8,10.21,3.0,Maintenance,,,False,False,True,3.0,59,Pune,SYNTHETIC_ADDED
EV1796,Kolhapur EV Charging Station 1796,Magenta ChargeGrid,Maharashtra,Kolhapur,"Station Rd 15, Kolhapur",16.682672,74.222489,CCS2,150,6,12.6,38.0,Available,,,False,False,True,4.2,15,Pune,SYNTHETIC_ADDED
EV1797,Ichalkaranji EV Charging Station 1797,Tata Power,Maharashtra,Ichalkaranji,"Highway Rd 23, Ichalkaranji",16.714872,74.457162,CHAdeMO,22,6,19.87,34.0,Busy,,,True,False,True,3.6,137,Pune,SYNTHETIC_ADDED
EV1798,Gadhinglaj EV Charging Station 1798,Jio-bp,Maharashtra,Gadhinglaj,"Sector 18, Gadhinglaj",16.231571,74.346411,AC,22,5,18.44,40.0,Available,,,True,True,True,3.6,230,Pune,SYNTHETIC_ADDED
EV1799,Kagal EV Charging Station 1799,MSEDCL Public Charging,Maharashtra,Kagal,"Market Yard 13, Kagal",16.599384,74.317362,DC Fast,30,8,18.46,8.0,Maintenance,,,True,True,True,3.9,238,Pune,SYNTHETIC_ADDED
EV1800,Solapur EV Charging Station 1800,Magenta ChargeGrid,Maharashtra,Solapur,"Highway Rd 4, Solapur",17.683022,75.877898,CCS2,90,7,20.42,34.0,Busy,,,True,False,True,4.5,157,Pune,SYNTHETIC_ADDED
EV1801,Pandharpur EV Charging Station 1801,Ather Grid,Maharashtra,Pandharpur,"Station Rd 5, Pandharpur",17.696904,75.355185,AC,120,3,12.93,18.0,Maintenance,,,False,False,True,4.5,115,Pune,SYNTHETIC_ADDED
EV1802,Barshi EV Charging Station 1802,Tata Power,Maharashtra,Barshi,"MIDC Area 21, Barshi",18.211272,75.688451,CHAdeMO,7,1,17.05,0.0,Available,,,False,False,False,4.4,29,Pune,SYNTHETIC_ADDED
